"","date","City","ntrips","per_subscriber","per_male","median_age","weekends","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"748",2017-09-08,"Chicago",15216,0.859950052576236,0.659503154574132,32,0,7.38,0,0,0,62,69,58
"749",2017-09-08,"NY",69574,0.903900882513583,0.678572455227528,35,0,3.8,0,0,0,NA,71,58
"750",2017-09-09,"Boston",4996,0.737990392313851,0.515412329863891,28,1,8.28,0.01,0,NA,62,68,55
"751",2017-09-09,"Chicago",15281,0.637720044499706,0.439303710490151,30,1,8.28,0,0,0,63,72,54
"752",2017-09-09,"NY",60155,0.790009143047128,0.571224337129083,33,1,4.03,0,0,0,NA,70,55
"753",2017-09-10,"Boston",4736,0.747677364864865,0.532728040540541,28,1,8.72,0,0,NA,62,69,56
"754",2017-09-10,"Chicago",14197,0.626047756568289,0.430795238430654,30,1,6.26,0,0,0,61,70,50
"755",2017-09-10,"NY",60711,0.782609411803462,0.560030307522525,33,1,5.82,0,0,0,NA,72,57
"756",2017-09-11,"Boston",6453,0.897721989772199,0.66868123353479,31,0,9.84,0,0,NA,66,80,55
"757",2017-09-11,"Chicago",16766,0.844626028867947,0.637540260050101,32,0,4.7,0,0,0,62,75,52
"758",2017-09-11,"NY",71917,0.895643589137478,0.673109278751895,35,0,2.01,0,0,0,NA,76,55
"759",2017-09-12,"Boston",6962,0.908646940534329,0.679977018098248,31,0,8.5,0,0,NA,72,86,61
"760",2017-09-12,"Chicago",17453,0.875837964819802,0.654672549131954,32,0,6.93,0,0,0,65,77,54
"761",2017-09-12,"NY",74580,0.916840976133012,0.68141592920354,35,0,1.34,0,0,0,NA,78,59
"762",2017-09-13,"Boston",6866,0.918438683367317,0.678706670550539,31,0,8.5,0.03,0,NA,71,78,64
"763",2017-09-13,"Chicago",14358,0.89350884524307,0.685610809304917,32,0,6.49,0,0,0,66,77,58
"764",2017-09-13,"NY",69566,0.921800879740103,0.692119713653221,35,0,2.46,0.06,0,0,NA,83,64
"765",2017-09-14,"Boston",6574,0.901886218436264,0.672345603894128,31,0,11.18,0.33,0,NA,74,84,67
"766",2017-09-14,"Chicago",17052,0.863945578231292,0.652298850574713,32,0,5.14,0,0,0,68,81,59
"767",2017-09-14,"NY",72071,0.923741865660252,0.691887166821606,35,0,2.24,0.02,0,0,NA,81,70
"768",2017-09-15,"Boston",5804,0.904031702274294,0.678497587870434,30,0,6.93,0.21,0,NA,71,77,66
"769",2017-09-15,"Chicago",18249,0.782947010795112,0.58682667543427,32,0,9.4,0,0,0,73,87,62
"770",2017-09-15,"NY",72297,0.899414913481887,0.674412492911186,35,0,1.57,0,0,0,NA,81,67
"771",2017-09-16,"Boston",5061,0.761509583086347,0.539221497727722,28,1,4.25,0,0,NA,67,73,62
"772",2017-09-16,"Chicago",18284,0.566560927586961,0.381809232115511,30,1,8.5,0,0,0,77,88,65
"773",2017-09-16,"NY",61036,0.782210498722066,0.564519300085196,33,1,2.91,0,0,0,NA,82,70
"774",2017-09-17,"Boston",4743,0.738140417457306,0.518448239510858,28,1,4.47,0,0,NA,65,73,61
"775",2017-09-17,"Chicago",14750,0.612474576271186,0.426169491525424,30,1,7.61,0,0,0,77,86,63
"776",2017-09-17,"NY",59967,0.782413660846799,0.566394850501109,33,1,2.68,0,0,0,NA,81,68
"777",2017-09-18,"Boston",5987,0.923166861533322,0.688157674962419,30,0,6.71,0,0,NA,65,68,63
"778",2017-09-18,"Chicago",17430,0.8223752151463,0.627596098680436,32,0,7.61,0,0,0,68,77,58
"779",2017-09-18,"NY",64130,0.914423826602214,0.683642600966786,35,0,6.93,0,0,0,NA,73,68
"780",2017-09-19,"Boston",5304,0.945135746606335,0.71474358974359,30,0,13.65,0.04,0,NA,64,66,63
"781",2017-09-19,"Chicago",15316,0.883389919038914,0.6772656045965,32,0,6.49,0.07,0,0,70,79,64
"782",2017-09-19,"NY",57910,0.943878432049732,0.711932308754965,35,0,9.84,0.22,0,0,NA,78,69
"783",2017-09-20,"Boston",3557,0.972448692718583,0.747821197638459,29,0,20.13,0.27,0,NA,66,72,63
"784",2017-09-20,"Chicago",16564,0.894107703453272,0.671275054334702,32,0,10.74,0,0,0,75,92,62
"785",2017-09-20,"NY",71150,0.933562895291637,0.69512297962052,35,0,6.26,0,0,0,NA,79,71
"786",2017-09-21,"Boston",6020,0.943853820598007,0.715614617940199,30,0,23.04,0,0,NA,70,72,63
"787",2017-09-21,"Chicago",16183,0.868503985663968,0.655502688005932,32,0,5.82,0,0,0,83,94,72
"788",2017-09-21,"NY",67742,0.913731510731895,0.678574591833722,35,0,5.59,0,0,0,NA,80,71
"789",2017-09-22,"Boston",4066,0.961387112641417,0.73536645351697,30,0,22.15,0.16,0,NA,61,63,57
"790",2017-09-22,"Chicago",17459,0.801706856062776,0.605132023598144,32,0,6.93,0,0,0,84,94,71
"791",2017-09-22,"NY",70127,0.893293595904573,0.668743850442768,35,0,7.16,0,0,0,NA,82,66
"792",2017-09-23,"Boston",5289,0.732274532047646,0.517110985063339,28,1,8.95,0.03,0,NA,64,76,60
"793",2017-09-23,"Chicago",17207,0.564305224617888,0.391584820131342,30,1,6.04,0,0,0,83,95,72
"794",2017-09-23,"NY",62687,0.772855615996937,0.562445164069105,33,1,4.7,0,0,0,NA,87,68
"795",2017-09-24,"Boston",5077,0.726413236163088,0.519401221193618,28,1,3.13,0,0,NA,68,79,61
"796",2017-09-24,"Chicago",14845,0.613135735938026,0.416369147861233,30,1,6.26,0,0,0,81,93,70
"797",2017-09-24,"NY",57458,0.784172787079258,0.567527585366703,33,1,1.57,0,0,0,NA,91,69
"798",2017-09-25,"Boston",6603,0.884446463728608,0.661668938361351,30,0,4.7,0,0,NA,71,78,64
"799",2017-09-25,"Chicago",16999,0.853226660391788,0.641155362080122,32,0,6.49,0,0,0,79,92,67
"800",2017-09-25,"NY",69200,0.916098265895954,0.679161849710983,35,0,2.91,0,0,0,NA,88,70
"801",2017-09-26,"Boston",6749,0.907245517854497,0.671062379611794,31,0,4.92,0,0,NA,69,80,63
"802",2017-09-26,"Chicago",17311,0.880134018831957,0.659638380220669,32,0,9.62,0,0,0,80,92,70
"803",2017-09-26,"NY",71518,0.927388909085824,0.683226600296429,35,0,2.01,0,0,0,NA,84,68
"804",2017-09-27,"Boston",6869,0.89751055466589,0.664725578686854,30,0,8.5,0,0,NA,74,86,65
"805",2017-09-27,"Chicago",15874,0.914010331359456,0.686657427239511,32,0,11.86,0,0,0,70,72,56
"806",2017-09-27,"NY",69897,0.931499205974505,0.687182568636708,35,0,3.8,0,0,0,NA,87,69
"807",2017-09-28,"Boston",6890,0.895645863570392,0.662119013062409,30,0,13.2,0,0,NA,75,78,57
"808",2017-09-28,"Chicago",16466,0.894024049556662,0.674784404226892,32,0,6.71,0,0,0,62,74,53
"809",2017-09-28,"NY",70883,0.924467079553631,0.687696626835772,35,0,5.82,0,0,0,NA,79,59
"810",2017-09-29,"Boston",7022,0.894474508686984,0.645257761321561,30,0,9.4,0,0,NA,59,68,52
"811",2017-09-29,"Chicago",15816,0.866021750126454,0.656676783004552,32,0,10.51,0,0,0,64,70,56
"812",2017-09-29,"NY",67177,0.909031364901678,0.67817854325141,35,0,2.46,0,0,0,NA,68,55
"813",2017-09-30,"Boston",2257,0.852902082410279,0.646433318564466,28,1,10.51,1.55,0,NA,56,59,50
"814",2017-09-30,"Chicago",14127,0.607347632193672,0.4195512139874,30,1,7.61,0,0,0,61,68,53
"815",2017-09-30,"NY",50153,0.829880565469663,0.597770821286862,33,1,6.26,0,0,0,NA,66,54
"816",2017-10-01,"Boston",4709,0.7413463580378,0.508175833510299,28,1,8.28,0,0,NA,55,66,47
"817",2017-10-01,"Chicago",12510,0.634612310151878,0.437250199840128,30,1,10.29,0,0,0,59,72,48
"818",2017-10-01,"NY",55505,0.811242230429691,0.574921178272228,33,1,2.91,0,0,0,NA,68,50
"819",2017-10-02,"Boston",6090,0.917241379310345,0.687192118226601,30,0,8.5,0,0,NA,59,66,51
"820",2017-10-02,"Chicago",16436,0.849111706011195,0.645290825018253,32,0,12.53,0,0,0,69,83,58
"821",2017-10-02,"NY",65511,0.919326525316359,0.684297293584284,35,0,2.46,0,0,0,NA,73,52
"822",2017-10-03,"Boston",6398,0.927946233197874,0.687558612066271,31,0,8.95,0,0,NA,58,65,51
"823",2017-10-03,"Chicago",14711,0.912038610563524,0.690231799333832,32,0,14.76,0,0,0,73,78,67
"824",2017-10-03,"NY",69105,0.933289921134505,0.690760437016135,35,0,3.13,0,0,0,NA,71,57
"825",2017-10-04,"Boston",6482,0.924097500771367,0.686670780623264,31,0,15.88,0,0,NA,62,77,53
"826",2017-10-04,"Chicago",14740,0.921438263229308,0.698914518317503,32,0,7.61,0.03,0,0,71,76,58
"827",2017-10-04,"NY",71454,0.929968931060542,0.685601925714446,35,0,4.92,0,0,0,NA,75,56
"828",2017-10-05,"Boston",6458,0.907556519046144,0.681635181170641,30,0,10.74,0,0,NA,70,80,64
"829",2017-10-05,"Chicago",16228,0.882733546955879,0.668720729603155,32,0,5.82,0.01,0,0,65,77,54
"830",2017-10-05,"NY",70174,0.927052754581469,0.686878331005786,35,0,4.92,0,0,0,NA,83,65
"831",2017-10-06,"Boston",6265,0.882043096568236,0.666879489225858,30,0,6.26,0,0,NA,69,78,60
"832",2017-10-06,"Chicago",11165,0.867711598746082,0.672637707120466,32,0,8.72,0.3,0,0,64,69,60
"833",2017-10-06,"NY",70257,0.902016880880197,0.672061146931978,35,0,2.46,0,0,0,NA,82,68
"834",2017-10-07,"Boston",4964,0.677276390008058,0.479049153908139,28,1,8.95,0,0,NA,66,76,60
"835",2017-10-07,"Chicago",9428,0.653903266864658,0.458952057700467,30,1,17.67,0.43,0,0,69,79,60
"836",2017-10-07,"NY",63635,0.758906262277049,0.551536104345093,33,1,4.03,0,0,0,NA,81,66
"837",2017-10-08,"Boston",3501,0.726935161382462,0.542416452442159,28,1,13.87,0.11,0,NA,71,75,68
"838",2017-10-08,"Chicago",17280,0.542997685185185,0.366377314814815,30,1,7.16,0,0,0,65,78,54
"839",2017-10-08,"NY",41044,0.815027775070656,0.597407660072118,33,1,4.92,0.22,0,0,NA,77,72
"840",2017-10-09,"Boston",2777,0.880086424198776,0.671948145480735,28,0,10.96,0.27,0,NA,71,75,67
"841",2017-10-09,"Chicago",18232,0.739853005704256,0.551667397981571,32,0,5.59,0,0,0,66,81,52
"842",2017-10-09,"NY",38391,0.934359615534891,0.704279648876039,34,0,4.92,0.26,0,0,NA,77,71
"843",2017-10-10,"Boston",6420,0.915732087227414,0.691277258566978,31,0,10.74,0,0,NA,74,79,65
"844",2017-10-10,"Chicago",10648,0.879413974455297,0.675244177310293,33,0,13.87,0.78,0,0,62,63,58
"845",2017-10-10,"NY",74118,0.912194068917132,0.673911870260935,35,0,2.91,0,0,0,NA,81,66
"846",2017-10-11,"Boston",6471,0.920259619842374,0.68861072477206,31,0,10.29,0.01,0,NA,65,68,57
"847",2017-10-11,"Chicago",7702,0.971435990651779,0.771617761620358,31,0,12.75,0.79,0,0,59,62,56
"848",2017-10-11,"NY",63589,0.934218182390036,0.693453270219692,35,0,5.82,0.06,0,0,NA,77,60
"849",2017-10-12,"Boston",6129,0.921194322075379,0.680535160711372,30,0,13.65,0,0,NA,56,58,48
"850",2017-10-12,"Chicago",13466,0.912149116292886,0.705703252636269,32,0,6.71,0,0,0,58,60,56
"851",2017-10-12,"NY",61248,0.935279519331243,0.701704545454545,35,0,8.72,0.07,0,0,NA,64,55
"852",2017-10-13,"Boston",6022,0.888077050813683,0.661408170043175,30,0,10.51,0,0,NA,55,62,47
"853",2017-10-13,"Chicago",16661,0.783806494208031,0.595402436828522,32,0,8.05,0,0,0,61,73,55
"854",2017-10-13,"NY",67020,0.916278722769323,0.684944792599224,35,0,6.04,0,0,0,NA,67,52
"855",2017-10-14,"Boston",3689,0.775820005421523,0.565735971808078,28,1,3.13,0.1,0,NA,60,64,57
"856",2017-10-14,"Chicago",1563,0.922584772872681,0.746001279590531,29,1,8.72,4.19,0,0,64,66,62
"857",2017-10-14,"NY",58777,0.807935076645627,0.57782806199704,33,1,2.46,0.08,0,0,NA,72,61
"858",2017-10-15,"Boston",4252,0.765992474129821,0.552916274694262,28,1,13.42,0,0,NA,65,75,59
"859",2017-10-15,"Chicago",6758,0.780112459307487,0.584936371707606,29,1,15.66,0.2,0,0,60,68,47
"860",2017-10-15,"NY",56529,0.796281554600294,0.576412107060093,33,1,4.25,0,0,0,NA,74,65
"861",2017-10-16,"Boston",5426,0.946369332841872,0.720788794692223,30,0,13.65,0,0,NA,63,70,44
"862",2017-10-16,"Chicago",13724,0.888589332556106,0.681288254153308,32,0,7.38,0,0,0,52,63,43
"863",2017-10-16,"NY",61730,0.931232787947513,0.695026729305038,35,0,6.71,0.01,0,0,NA,69,46
"864",2017-10-17,"Boston",5570,0.948473967684022,0.717773788150808,30,0,10.29,0,0,NA,48,58,40
"865",2017-10-17,"Chicago",14970,0.909084836339345,0.696726786907148,32,0,11.86,0,0,0,57,70,49
"866",2017-10-17,"NY",64480,0.937996277915633,0.694463399503722,35,0,4.03,0,0,0,NA,58,42
"867",2017-10-18,"Boston",6248,0.929737516005122,0.693021766965429,30,0,9.4,0,0,NA,57,72,47
"868",2017-10-18,"Chicago",14726,0.907510525600978,0.693059894064919,32,0,12.75,0,0,0,59,71,47
"869",2017-10-18,"NY",70234,0.932810319788137,0.689025258421847,35,0,3.8,0,0,0,NA,72,50
"870",2017-10-19,"Boston",6493,0.907592792237795,0.679501001078084,30,0,13.2,0,0,NA,61,74,52
"871",2017-10-19,"Chicago",15229,0.882001444612253,0.676275526955151,32,0,6.49,0,0,0,61,70,51
"872",2017-10-19,"NY",72311,0.923469458312013,0.685289928226688,35,0,4.47,0,0,0,NA,71,56
"873",2017-10-20,"Boston",6684,0.860113704368642,0.646918013165769,30,0,12.3,0,0,NA,63,71,58
"874",2017-10-20,"Chicago",16403,0.805401450954094,0.604645491678352,32,0,8.95,0,0,0,61,78,51
"875",2017-10-20,"NY",72173,0.898563174594377,0.664985520901168,35,0,4.03,0,0,0,NA,73,57
"876",2017-10-21,"Boston",6048,0.62797619047619,0.441633597883598,28,1,6.71,0,0,NA,64,78,51
"877",2017-10-21,"Chicago",14830,0.580917060013486,0.400876601483479,30,1,14.99,0,0,0,67,77,60
"878",2017-10-21,"NY",65874,0.771427270243192,0.550308164070802,33,1,2.24,0,0,0,NA,78,56
"879",2017-10-22,"Boston",5537,0.675636626331949,0.4798627415568,28,1,4.7,0,0,NA,61,66,54
"880",2017-10-22,"Chicago",6125,0.702040816326531,0.501551020408163,30,1,13.2,0.37,0,0,66,70,51
"881",2017-10-22,"NY",62150,0.75810136765889,0.545631536604988,33,1,1.57,0,0,0,NA,76,57
"882",2017-10-23,"Boston",6042,0.901853690830851,0.674776564051639,30,0,4.03,0,0,NA,56,64,54
"883",2017-10-23,"Chicago",6369,0.962317475270843,0.758988852253101,32,0,9.17,0.73,0,0,52,54,50
"884",2017-10-23,"NY",69274,0.902214395011115,0.669933885729134,35,0,3.58,0,0,0,NA,74,61
"885",2017-10-24,"Boston",5625,0.921777777777778,0.698311111111111,30,0,18.57,0.07,0,NA,66,75,62
"886",2017-10-24,"Chicago",3747,0.984254069922605,0.793167867627435,32,0,12.53,0.87,0,0,48,50,42
"887",2017-10-24,"NY",48077,0.957796867525012,0.721051646317366,35,0,5.59,0.2,0,0,NA,74,67
"888",2017-10-25,"Boston",3166,0.961149715729627,0.745104232469994,29,0,8.5,1.29,0,NA,67,70,58
"889",2017-10-25,"Chicago",11341,0.944890221320871,0.730887928754078,32,0,6.04,0,0,0,44,53,38
"890",2017-10-25,"NY",71287,0.937744609816657,0.695947367682747,35,0,2.01,0,0,0,NA,67,57
"891",2017-10-26,"Boston",3730,0.961930294906166,0.739142091152815,30,0,12.75,0.35,0,NA,59,62,49
"892",2017-10-26,"Chicago",11918,0.927001174693741,0.70834032555798,32,0,11.63,0,0,0,47,60,36
"893",2017-10-26,"NY",64003,0.943065168820212,0.707201224942581,35,0,6.04,0,0,0,NA,58,50
"894",2017-10-27,"Boston",5498,0.925973081120407,0.6989814477992,30,0,10.96,0,0,NA,53,62,47
"895",2017-10-27,"Chicago",8710,0.9451205510907,0.741216991963261,33,0,15.66,0,0,0,45,52,38
"896",2017-10-27,"NY",69268,0.906118265288445,0.680934919443322,35,0,3.8,0,0,0,NA,62,47
"897",2017-10-28,"Boston",4610,0.737960954446855,0.52472885032538,28,1,8.72,0,0,NA,56,67,46
"898",2017-10-28,"Chicago",4664,0.870497427101201,0.63893653516295,30,1,10.51,0,0,0,38,40,36
"899",2017-10-28,"NY",61348,0.792804981417487,0.571738279976527,33,1,4.92,0,0,0,NA,69,55
"900",2017-10-29,"Boston",2369,0.856057408189109,0.62473617560152,28,1,16.78,1,0,NA,58,61,56
"901",2017-10-29,"Chicago",5890,0.7723259762309,0.556876061120543,30,1,8.05,0,0,0,40,46,33
"902",2017-10-29,"NY",9537,0.918003565062389,0.694558037118591,33,1,6.71,3.03,0,0,NA,67,60
"903",2017-10-30,"Boston",4567,0.958178235165316,0.749288373111452,30,0,22.82,0.94,0,NA,59,65,51
"904",2017-10-30,"Chicago",9367,0.957190135582364,0.742286751361162,33,0,16.33,0,0,0,45,50,37
"905",2017-10-30,"NY",49247,0.945783499502508,0.711474810648364,35,0,8.72,0.25,0,0,NA,61,46
"906",2017-10-31,"Boston",5422,0.953707119144227,0.723164883806713,30.5,0,12.97,0,0,NA,53,58,46
"907",2017-10-31,"Chicago",8563,0.973373817587294,0.758262291253066,33,0,11.41,0,0,0,38,40,34
"908",2017-10-31,"NY",60242,0.939626838418379,0.708708210218784,35,0,5.82,0,0,0,NA,57,45
"909",2017-11-01,"Boston",5439,0.953300239014525,0.730281301709873,30,0,6.49,0,0,NA,48,53,41
"910",2017-11-01,"Chicago",6327,0.975027659238186,0.764975501817607,33,0,9.84,0.23,0,0,39,44,36
"911",2017-11-01,"NY",60773,0.951475161667188,0.71712767182795,36,0,2.46,0,0,0,NA,59,43
"912",2017-11-02,"Boston",5970,0.936850921273032,0.71356783919598,31,0,9.17,0,0,NA,59,71,52
"913",2017-11-02,"Chicago",7832,0.966547497446374,0.763406537282942,33,0,5.37,0.02,0,0,47,51,44
"914",2017-11-02,"NY",70810,0.924657534246575,0.692035023301794,36,0,2.46,0,0,0,NA,72,58
"915",2017-11-03,"Boston",5831,0.909620991253644,0.682044246269937,30,0,14.76,0.01,0,NA,64,75,51
"916",2017-11-03,"Chicago",9445,0.91784012705135,0.721122286924299,32,0,10.51,0,0,0,44,48,38
"917",2017-11-03,"NY",71818,0.892895931382105,0.670959926480827,35,0,5.59,0,0,0,NA,74,51
"918",2017-11-04,"Boston",4641,0.732385261797026,0.535014005602241,27,1,10.51,0,0,NA,51,52,43
"919",2017-11-04,"Chicago",2665,0.900562851782364,0.70844277673546,29,1,7.83,0.48,0,0,46,50,42
"920",2017-11-04,"NY",53435,0.816206606157013,0.591971554224759,33,1,5.82,0,0,0,NA,56,46
"921",2017-11-05,"Boston",3748,0.774546424759872,0.573372465314835,28,1,10.29,0,0,NA,52,60,50
"922",2017-11-05,"Chicago",4614,0.8493714781101,0.622886866059818,29,1,7.83,0.02,0,0,49,52,42
"923",2017-11-05,"NY",34943,0.887473886042984,0.654637552585639,33,1,4.25,0.02,0,0,NA,61,51
"924",2017-11-06,"Boston",4482,0.956046407853637,0.726461401160196,30,0,13.42,0.08,0,NA,61,64,50
"925",2017-11-06,"Chicago",8803,0.959218448256276,0.759627399750085,33,0,9.17,0,0,0,41,43,32
"926",2017-11-06,"NY",57606,0.938964691178002,0.707651980696455,35,0,4.92,0.01,0,0,NA,66,46
"927",2017-11-07,"Boston",4630,0.952699784017279,0.724406047516199,31,0,10.29,0.13,0,NA,47,50,37
"928",2017-11-07,"Chicago",9121,0.969630522968973,0.758798377370902,33,0,9.4,0,0,0,40,45,32
"929",2017-11-07,"NY",36362,0.938947252626368,0.704499202464111,36,0,6.49,0.7,0,0,NA,49,40
"930",2017-11-08,"Boston",4623,0.956521739130435,0.73112697382652,30,0,11.63,0.03,0,NA,40,45,37
"931",2017-11-08,"Chicago",9345,0.957089352594971,0.754949170679508,33,0,4.47,0,0,0,37,46,29
"932",2017-11-08,"NY",54211,0.960948884912656,0.723801442511667,36,0,5.37,0,0,0,NA,49,39
"933",2017-11-09,"Boston",4800,0.945833333333333,0.71,31,0,7.38,0,0,NA,41,48,34
"934",2017-11-09,"Chicago",8271,0.960101559666304,0.760730262362471,33,0,13.65,0,0,0,39,46,21
"935",2017-11-09,"NY",58417,0.952085865415889,0.71474057209374,36,0,3.36,0,0,0,NA,55,39
"936",2017-11-10,"Boston",3008,0.943816489361702,0.721077127659574,29,0,18.34,0.02,0,NA,41,49,24
"937",2017-11-10,"Chicago",4389,0.979038505354295,0.801321485532012,33,0,8.5,0,0.1,0,24,30,18
"938",2017-11-10,"NY",38432,0.96110012489592,0.732904870940883,36,0,9.4,0.01,0,0,NA,51,25
"939",2017-11-11,"Boston",1985,0.860453400503778,0.617128463476071,28,1,9.62,0,0,NA,28,37,23
"940",2017-11-11,"Chicago",3045,0.89064039408867,0.67192118226601,30,1,8.95,0,0,0,29,38,26
"941",2017-11-11,"NY",28142,0.917738611328264,0.675467273114917,34,1,4.7,0,0,0,NA,38,24
"942",2017-11-12,"Boston",2294,0.883173496076722,0.657367044463819,28,1,3.8,0,0,NA,35,44,29
"943",2017-11-12,"Chicago",2152,0.936802973977695,0.742100371747212,30,1,4.47,0.13,0,0,38,40,36
"944",2017-11-12,"NY",32471,0.892919836161498,0.649625819962428,34,1,1.79,0,0,0,NA,46,32
"945",2017-11-13,"Boston",2884,0.969833564493759,0.753120665742025,30,0,9.17,0.13,0,NA,40,43,37
"946",2017-11-13,"Chicago",8326,0.963247657938986,0.76987749219313,33,0,6.04,0,0,0,36,40,31
"947",2017-11-13,"NY",38753,0.973447216989652,0.74211028823575,36,0,3.58,0.07,0,0,NA,47,39
"948",2017-11-14,"Boston",4138,0.967375543740938,0.744079265345578,31,0,9.84,0,0,NA,39,44,37
"949",2017-11-14,"Chicago",9045,0.973023770038695,0.774461028192372,33,0,10.74,0,0,0,39,49,30
"950",2017-11-14,"NY",52279,0.967673444404063,0.72589376231374,36,0,4.92,0,0,0,NA,48,35
"951",2017-11-15,"Boston",4434,0.963689670726207,0.741993685160126,30,0,8.05,0,0,NA,39,44,34
"952",2017-11-15,"Chicago",6030,0.980928689883914,0.797678275290216,32,0,15.66,0.17,0,0,48,52,35
"953",2017-11-15,"NY",54230,0.967103079476305,0.726000368799557,36,0,5.14,0,0,0,NA,51,37
"954",2017-11-16,"Boston",3259,0.973304694691623,0.763731205891378,30,0,10.07,0.19,0,NA,44,50,38
"955",2017-11-16,"Chicago",7889,0.97832424895424,0.787298770439853,33,0,9.84,0,0,0,36,38,33
"956",2017-11-16,"NY",49737,0.965920743108752,0.726883406719344,36,0,6.49,0.2,0,0,NA,57,43
"957",2017-11-17,"Boston",3930,0.956743002544529,0.739185750636132,30,0,16.11,0,0,NA,42,44,34
"958",2017-11-17,"Chicago",5916,0.968221771467208,0.785327924273158,33,0,13.65,0.14,0,0,38,48,35
"959",2017-11-17,"NY",48991,0.949602988303974,0.717192953807842,36,0,7.83,0,0,0,NA,47,37
"960",2017-11-18,"Boston",2200,0.895,0.658181818181818,28,1,6.71,0.09,0,NA,38,52,30
"961",2017-11-18,"Chicago",1664,0.950120192307692,0.75,30,1,15.21,0.54,0,0,43,48,35
"962",2017-11-18,"NY",27745,0.914038565507299,0.674103442061633,34,1,3.36,0.1,0,0,NA,56,34
"963",2017-11-19,"Boston",1788,0.917225950782998,0.691834451901566,28,1,18.34,0.23,0,NA,52,60,38
"964",2017-11-19,"Chicago",3397,0.852516926700029,0.641448336767736,31,1,13.2,0,0,0,35,37,30
"965",2017-11-19,"NY",31598,0.909487942274828,0.661465915564276,33,1,9.62,0.23,0,0,NA,59,38
"966",2017-11-20,"Boston",3663,0.970788970788971,0.754026754026754,31,0,16.11,0,0,NA,38,42,35
"967",2017-11-20,"Chicago",7966,0.951418528747175,0.766507657544564,33,0,17.9,0,0,0,38,52,30
"968",2017-11-20,"NY",45121,0.965182509252898,0.733383568626582,36,0,6.71,0,0,0,NA,47,36
"969",2017-11-21,"Boston",4478,0.95020098258151,0.717731129968736,31,0,14.32,0,0,NA,45,59,35
"970",2017-11-21,"Chicago",6731,0.973703758728272,0.790521467835388,34,0,14.99,0.02,0,0,43,44,27
"971",2017-11-21,"NY",52451,0.951364130331166,0.718308516520181,37,0,5.14,0,0,0,NA,58,42
"972",2017-11-22,"Boston",1231,0.978066612510154,0.76604386677498,29,0,11.18,0.89,0,NA,49,52,38
"973",2017-11-22,"Chicago",5179,0.94709403359722,0.768101950183433,34,0,7.38,0,0,0,29,35,22
"974",2017-11-22,"NY",32298,0.958015976221438,0.730169050715215,37,0,6.71,0.21,0,0,NA,56,35
"975",2017-11-23,"Boston",1055,0.778199052132701,0.6,28,0,9.17,0,0,NA,38,43,32
"976",2017-11-23,"Chicago",1851,0.70880605078336,0.548892490545651,32,0,8.28,0,0,0,36,46,32
"977",2017-11-23,"NY",13705,0.822984312294783,0.61276906238599,36,0,4.7,0,0,0,NA,43,31
"978",2017-11-24,"Boston",1819,0.809785596481583,0.621770203408466,29,0,9.17,0,0,NA,39,50,31
"979",2017-11-24,"Chicago",4530,0.685430463576159,0.515011037527594,33,0,13.42,0,0,0,44,63,32
"980",2017-11-24,"NY",23724,0.854493340077559,0.645970325408869,37,0,3.8,0,0,0,NA,50,35
"981",2017-11-25,"Boston",2466,0.705596107055961,0.519870235198702,29,1,10.74,0,0,NA,46,58,38
"982",2017-11-25,"Chicago",4251,0.669960009409551,0.502470007057163,32,1,12.3,0,0,0,49,55,32
"983",2017-11-25,"NY",30518,0.795956484697556,0.596107215413854,35,1,4.03,0,0,0,NA,57,43
"984",2017-11-26,"Boston",1739,0.855664174813111,0.63139735480161,28,1,15.43,0,0,NA,48,51,37
"985",2017-11-26,"Chicago",3606,0.797282307265668,0.59095951192457,31,1,7.38,0,0,0,38,49,27
"986",2017-11-26,"NY",27181,0.879217100180273,0.651190169603767,35,1,6.71,0,0,0,NA,51,40
"987",2017-11-27,"Boston",3578,0.95612073784237,0.732811626607043,31,0,12.97,0,0,NA,39,47,27
"988",2017-11-27,"Chicago",9146,0.942707194401924,0.749726656461841,33,0,7.16,0,0,0,44,57,31
"989",2017-11-27,"NY",46733,0.961033958872745,0.728778379303704,36,0,6.49,0,0,0,NA,51,39
"990",2017-11-28,"Boston",3554,0.963421496904896,0.735509285312324,31,0,9.17,0,0,NA,31,47,22
"991",2017-11-28,"Chicago",9926,0.954362280878501,0.75448317549869,33,0,15.21,0,0,0,55,61,43
"992",2017-11-28,"NY",51170,0.97172171194059,0.729274965800274,36,0,4.47,0,0,0,NA,54,36
"993",2017-11-29,"Boston",4131,0.966109900750424,0.735899297990801,31,0,16.55,0,0,NA,50,61,38
"994",2017-11-29,"Chicago",9007,0.935827689574775,0.745420228711003,33,0,7.16,0,0,0,43,47,34
"995",2017-11-29,"NY",55295,0.96585586400217,0.723881001898906,36,0,5.37,0,0,0,NA,63,42
"996",2017-11-30,"Boston",3665,0.967257844474761,0.747066848567531,30,0,7.83,0,0,NA,39,45,30
"997",2017-11-30,"Chicago",9270,0.943905070118662,0.746817691477886,34,0,10.74,0,0,0,46,54,39
"998",2017-11-30,"NY",51700,0.967234042553191,0.72468085106383,36,0,4.47,0.03,0,0,NA,53,38
"999",2017-12-01,"Boston",3748,0.951173959445037,0.729455709711846,31,0,10.29,0.09,0,NA,46,51,38
